center,left,right,steering,throttle,brake,speed
/IMG/center_2017_10_30_16_26_04_004.jpg, /IMG/left_2017_10_30_16_26_04_004.jpg, /IMG/right_2017_10_30_16_26_04_004.jpg,0.07119741,0.2491631,0,30.00623
/IMG/center_2017_10_30_16_26_04_074.jpg, /IMG/left_2017_10_30_16_26_04_074.jpg, /IMG/right_2017_10_30_16_26_04_074.jpg,0.07119741,0.01535784,0,29.89521
/IMG/center_2017_10_30_16_26_04_144.jpg, /IMG/left_2017_10_30_16_26_04_144.jpg, /IMG/right_2017_10_30_16_26_04_144.jpg,0.07119741,0,0,29.71632
/IMG/center_2017_10_30_16_26_04_214.jpg, /IMG/left_2017_10_30_16_26_04_214.jpg, /IMG/right_2017_10_30_16_26_04_214.jpg,0.0776699,0,0,29.47677
/IMG/center_2017_10_30_16_26_04_284.jpg, /IMG/left_2017_10_30_16_26_04_284.jpg, /IMG/right_2017_10_30_16_26_04_284.jpg,0.0841424,0,0,29.29803
/IMG/center_2017_10_30_16_26_04_354.jpg, /IMG/left_2017_10_30_16_26_04_354.jpg, /IMG/right_2017_10_30_16_26_04_354.jpg,0.1100324,0,0,29.05951
/IMG/center_2017_10_30_16_26_04_423.jpg, /IMG/left_2017_10_30_16_26_04_423.jpg, /IMG/right_2017_10_30_16_26_04_423.jpg,0.1359223,0,0,28.87974
/IMG/center_2017_10_30_16_26_04_491.jpg, /IMG/left_2017_10_30_16_26_04_491.jpg, /IMG/right_2017_10_30_16_26_04_491.jpg,0.1456311,0,0,28.6408
/IMG/center_2017_10_30_16_26_04_558.jpg, /IMG/left_2017_10_30_16_26_04_558.jpg, /IMG/right_2017_10_30_16_26_04_558.jpg,0.1456311,0.08947203,0,28.47212
/IMG/center_2017_10_30_16_26_04_632.jpg, /IMG/left_2017_10_30_16_26_04_632.jpg, /IMG/right_2017_10_30_16_26_04_632.jpg,0.1488673,0.3324021,0,28.43132
/IMG/center_2017_10_30_16_26_04_704.jpg, /IMG/left_2017_10_30_16_26_04_704.jpg, /IMG/right_2017_10_30_16_26_04_704.jpg,0.1488673,0.506959,0,28.55029
/IMG/center_2017_10_30_16_26_04_775.jpg, /IMG/left_2017_10_30_16_26_04_775.jpg, /IMG/right_2017_10_30_16_26_04_775.jpg,0.1488673,0.7424931,0,28.91059
/IMG/center_2017_10_30_16_26_04_847.jpg, /IMG/left_2017_10_30_16_26_04_847.jpg, /IMG/right_2017_10_30_16_26_04_847.jpg,0.1456311,0.9764552,0,29.50449
/IMG/center_2017_10_30_16_26_04_917.jpg, /IMG/left_2017_10_30_16_26_04_917.jpg, /IMG/right_2017_10_30_16_26_04_917.jpg,0.1359223,1,0,30.04861
/IMG/center_2017_10_30_16_26_04_987.jpg, /IMG/left_2017_10_30_16_26_04_987.jpg, /IMG/right_2017_10_30_16_26_04_987.jpg,0.1165049,1,0,30.19069
/IMG/center_2017_10_30_16_26_05_057.jpg, /IMG/left_2017_10_30_16_26_05_057.jpg, /IMG/right_2017_10_30_16_26_05_057.jpg,0.1165049,1,0,30.19134
/IMG/center_2017_10_30_16_26_05_126.jpg, /IMG/left_2017_10_30_16_26_05_126.jpg, /IMG/right_2017_10_30_16_26_05_126.jpg,0.1165049,1,0,30.1902
/IMG/center_2017_10_30_16_26_05_195.jpg, /IMG/left_2017_10_30_16_26_05_195.jpg, /IMG/right_2017_10_30_16_26_05_195.jpg,0.1165049,1,0,30.19013
/IMG/center_2017_10_30_16_26_05_262.jpg, /IMG/left_2017_10_30_16_26_05_262.jpg, /IMG/right_2017_10_30_16_26_05_262.jpg,0.1391586,1,0,30.18896
/IMG/center_2017_10_30_16_26_05_335.jpg, /IMG/left_2017_10_30_16_26_05_335.jpg, /IMG/right_2017_10_30_16_26_05_335.jpg,0.1618123,1,0,30.18859
/IMG/center_2017_10_30_16_26_05_402.jpg, /IMG/left_2017_10_30_16_26_05_402.jpg, /IMG/right_2017_10_30_16_26_05_402.jpg,0.171521,1,0,30.18855
/IMG/center_2017_10_30_16_26_05_469.jpg, /IMG/left_2017_10_30_16_26_05_469.jpg, /IMG/right_2017_10_30_16_26_05_469.jpg,0.1877023,1,0,30.18935
/IMG/center_2017_10_30_16_26_05_536.jpg, /IMG/left_2017_10_30_16_26_05_536.jpg, /IMG/right_2017_10_30_16_26_05_536.jpg,0.2556634,1,0,30.18337
/IMG/center_2017_10_30_16_26_05_603.jpg, /IMG/left_2017_10_30_16_26_05_603.jpg, /IMG/right_2017_10_30_16_26_05_603.jpg,0.2847897,1,0,30.18272
/IMG/center_2017_10_30_16_26_05_676.jpg, /IMG/left_2017_10_30_16_26_05_676.jpg, /IMG/right_2017_10_30_16_26_05_676.jpg,0.2912621,1,0,30.18538
/IMG/center_2017_10_30_16_26_05_749.jpg, /IMG/left_2017_10_30_16_26_05_749.jpg, /IMG/right_2017_10_30_16_26_05_749.jpg,0.2912621,1,0,30.18551
/IMG/center_2017_10_30_16_26_05_816.jpg, /IMG/left_2017_10_30_16_26_05_816.jpg, /IMG/right_2017_10_30_16_26_05_816.jpg,0.2912621,1,0,30.18669
/IMG/center_2017_10_30_16_26_05_883.jpg, /IMG/left_2017_10_30_16_26_05_883.jpg, /IMG/right_2017_10_30_16_26_05_883.jpg,0.2912621,1,0,30.18773
/IMG/center_2017_10_30_16_26_05_953.jpg, /IMG/left_2017_10_30_16_26_05_953.jpg, /IMG/right_2017_10_30_16_26_05_953.jpg,0.2912621,1,0,30.18786
/IMG/center_2017_10_30_16_26_06_022.jpg, /IMG/left_2017_10_30_16_26_06_022.jpg, /IMG/right_2017_10_30_16_26_06_022.jpg,0.2880259,1,0,30.18831
/IMG/center_2017_10_30_16_26_06_092.jpg, /IMG/left_2017_10_30_16_26_06_092.jpg, /IMG/right_2017_10_30_16_26_06_092.jpg,0.2847897,1,0,30.18867
/IMG/center_2017_10_30_16_26_06_163.jpg, /IMG/left_2017_10_30_16_26_06_163.jpg, /IMG/right_2017_10_30_16_26_06_163.jpg,0.2847897,1,0,30.18862
/IMG/center_2017_10_30_16_26_06_234.jpg, /IMG/left_2017_10_30_16_26_06_234.jpg, /IMG/right_2017_10_30_16_26_06_234.jpg,0.2847897,1,0,30.18846
/IMG/center_2017_10_30_16_26_06_307.jpg, /IMG/left_2017_10_30_16_26_06_307.jpg, /IMG/right_2017_10_30_16_26_06_307.jpg,0.2847897,0.760454,0,30.13529
/IMG/center_2017_10_30_16_26_06_374.jpg, /IMG/left_2017_10_30_16_26_06_374.jpg, /IMG/right_2017_10_30_16_26_06_374.jpg,0.2847897,0.5828715,0,30.09048
/IMG/center_2017_10_30_16_26_06_442.jpg, /IMG/left_2017_10_30_16_26_06_442.jpg, /IMG/right_2017_10_30_16_26_06_442.jpg,0.2847897,0.4013788,0,30.04472
/IMG/center_2017_10_30_16_26_06_510.jpg, /IMG/left_2017_10_30_16_26_06_510.jpg, /IMG/right_2017_10_30_16_26_06_510.jpg,0.2750809,0.1507013,0,29.98833
/IMG/center_2017_10_30_16_26_06_579.jpg, /IMG/left_2017_10_30_16_26_06_579.jpg, /IMG/right_2017_10_30_16_26_06_579.jpg,0.2556634,0,0,29.86479
/IMG/center_2017_10_30_16_26_06_649.jpg, /IMG/left_2017_10_30_16_26_06_649.jpg, /IMG/right_2017_10_30_16_26_06_649.jpg,0.1779935,0,0,29.6301
/IMG/center_2017_10_30_16_26_06_720.jpg, /IMG/left_2017_10_30_16_26_06_720.jpg, /IMG/right_2017_10_30_16_26_06_720.jpg,0.1423948,0,0,29.4571
/IMG/center_2017_10_30_16_26_06_790.jpg, /IMG/left_2017_10_30_16_26_06_790.jpg, /IMG/right_2017_10_30_16_26_06_790.jpg,0.1326861,0,0,29.22599
/IMG/center_2017_10_30_16_26_06_861.jpg, /IMG/left_2017_10_30_16_26_06_861.jpg, /IMG/right_2017_10_30_16_26_06_861.jpg,0.1326861,0,0,29.05207
/IMG/center_2017_10_30_16_26_06_933.jpg, /IMG/left_2017_10_30_16_26_06_933.jpg, /IMG/right_2017_10_30_16_26_06_933.jpg,0.1294498,0,0,28.82017
/IMG/center_2017_10_30_16_26_07_005.jpg, /IMG/left_2017_10_30_16_26_07_005.jpg, /IMG/right_2017_10_30_16_26_07_005.jpg,0.1294498,0,0,28.6468
/IMG/center_2017_10_30_16_26_07_077.jpg, /IMG/left_2017_10_30_16_26_07_077.jpg, /IMG/right_2017_10_30_16_26_07_077.jpg,0.1262136,0,0,28.4167
/IMG/center_2017_10_30_16_26_07_150.jpg, /IMG/left_2017_10_30_16_26_07_150.jpg, /IMG/right_2017_10_30_16_26_07_150.jpg,0.1682848,0,0,28.18598
/IMG/center_2017_10_30_16_26_07_223.jpg, /IMG/left_2017_10_30_16_26_07_223.jpg, /IMG/right_2017_10_30_16_26_07_223.jpg,0.197411,0,0,28.00654
/IMG/center_2017_10_30_16_26_07_295.jpg, /IMG/left_2017_10_30_16_26_07_295.jpg, /IMG/right_2017_10_30_16_26_07_295.jpg,0.197411,0,0,27.77245
/IMG/center_2017_10_30_16_26_07_368.jpg, /IMG/left_2017_10_30_16_26_07_368.jpg, /IMG/right_2017_10_30_16_26_07_368.jpg,0.197411,0,0,27.54308
/IMG/center_2017_10_30_16_26_07_440.jpg, /IMG/left_2017_10_30_16_26_07_440.jpg, /IMG/right_2017_10_30_16_26_07_440.jpg,0.1909385,0,0,27.37383
/IMG/center_2017_10_30_16_26_07_514.jpg, /IMG/left_2017_10_30_16_26_07_514.jpg, /IMG/right_2017_10_30_16_26_07_514.jpg,0.1326861,0,0,27.15477
/IMG/center_2017_10_30_16_26_07_587.jpg, /IMG/left_2017_10_30_16_26_07_587.jpg, /IMG/right_2017_10_30_16_26_07_587.jpg,0.07119741,0,0,26.93993
/IMG/center_2017_10_30_16_26_07_661.jpg, /IMG/left_2017_10_30_16_26_07_661.jpg, /IMG/right_2017_10_30_16_26_07_661.jpg,0.05825243,0,0,26.7789
/IMG/center_2017_10_30_16_26_07_735.jpg, /IMG/left_2017_10_30_16_26_07_735.jpg, /IMG/right_2017_10_30_16_26_07_735.jpg,0.06148867,0,0,26.56506
/IMG/center_2017_10_30_16_26_07_810.jpg, /IMG/left_2017_10_30_16_26_07_810.jpg, /IMG/right_2017_10_30_16_26_07_810.jpg,0.06472492,0,0,26.35225
/IMG/center_2017_10_30_16_26_07_884.jpg, /IMG/left_2017_10_30_16_26_07_884.jpg, /IMG/right_2017_10_30_16_26_07_884.jpg,0.06472492,0,0,26.19349
/IMG/center_2017_10_30_16_26_07_959.jpg, /IMG/left_2017_10_30_16_26_07_959.jpg, /IMG/right_2017_10_30_16_26_07_959.jpg,0.0841424,0,0,25.98242
/IMG/center_2017_10_30_16_26_08_034.jpg, /IMG/left_2017_10_30_16_26_08_034.jpg, /IMG/right_2017_10_30_16_26_08_034.jpg,0.1359223,0,0,25.76897
/IMG/center_2017_10_30_16_26_08_108.jpg, /IMG/left_2017_10_30_16_26_08_108.jpg, /IMG/right_2017_10_30_16_26_08_108.jpg,0.1488673,0,0,25.55436
/IMG/center_2017_10_30_16_26_08_182.jpg, /IMG/left_2017_10_30_16_26_08_182.jpg, /IMG/right_2017_10_30_16_26_08_182.jpg,0.1488673,0,0,25.39658
/IMG/center_2017_10_30_16_26_08_256.jpg, /IMG/left_2017_10_30_16_26_08_256.jpg, /IMG/right_2017_10_30_16_26_08_256.jpg,0.1456311,0,0,25.18933
/IMG/center_2017_10_30_16_26_08_330.jpg, /IMG/left_2017_10_30_16_26_08_330.jpg, /IMG/right_2017_10_30_16_26_08_330.jpg,0.1165049,0,0,24.9866
/IMG/center_2017_10_30_16_26_08_403.jpg, /IMG/left_2017_10_30_16_26_08_403.jpg, /IMG/right_2017_10_30_16_26_08_403.jpg,0.06796116,0,0,24.83715
/IMG/center_2017_10_30_16_26_08_476.jpg, /IMG/left_2017_10_30_16_26_08_476.jpg, /IMG/right_2017_10_30_16_26_08_476.jpg,0.02588997,0.1217166,0,24.66634
/IMG/center_2017_10_30_16_26_08_549.jpg, /IMG/left_2017_10_30_16_26_08_549.jpg, /IMG/right_2017_10_30_16_26_08_549.jpg,-0.01294498,0.3666473,0,24.70534
/IMG/center_2017_10_30_16_26_08_623.jpg, /IMG/left_2017_10_30_16_26_08_623.jpg, /IMG/right_2017_10_30_16_26_08_623.jpg,-0.03883495,0.5388153,0,24.8767
/IMG/center_2017_10_30_16_26_08_697.jpg, /IMG/left_2017_10_30_16_26_08_697.jpg, /IMG/right_2017_10_30_16_26_08_697.jpg,-0.05501618,0.7851434,0,25.31672
/IMG/center_2017_10_30_16_26_08_771.jpg, /IMG/left_2017_10_30_16_26_08_771.jpg, /IMG/right_2017_10_30_16_26_08_771.jpg,-0.05501618,1,0,25.97823
/IMG/center_2017_10_30_16_26_08_844.jpg, /IMG/left_2017_10_30_16_26_08_844.jpg, /IMG/right_2017_10_30_16_26_08_844.jpg,-0.05177994,1,0,26.5481
/IMG/center_2017_10_30_16_26_08_918.jpg, /IMG/left_2017_10_30_16_26_08_918.jpg, /IMG/right_2017_10_30_16_26_08_918.jpg,-0.01941748,1,0,27.30178
/IMG/center_2017_10_30_16_26_08_992.jpg, /IMG/left_2017_10_30_16_26_08_992.jpg, /IMG/right_2017_10_30_16_26_08_992.jpg,0.04530744,1,0,28.04724
/IMG/center_2017_10_30_16_26_09_063.jpg, /IMG/left_2017_10_30_16_26_09_063.jpg, /IMG/right_2017_10_30_16_26_09_063.jpg,0.05825243,1,0,28.60144
/IMG/center_2017_10_30_16_26_09_136.jpg, /IMG/left_2017_10_30_16_26_09_136.jpg, /IMG/right_2017_10_30_16_26_09_136.jpg,0.05825243,1,0,29.33617
/IMG/center_2017_10_30_16_26_09_209.jpg, /IMG/left_2017_10_30_16_26_09_209.jpg, /IMG/right_2017_10_30_16_26_09_209.jpg,0.05825243,1,0,30.0661
/IMG/center_2017_10_30_16_26_09_282.jpg, /IMG/left_2017_10_30_16_26_09_282.jpg, /IMG/right_2017_10_30_16_26_09_282.jpg,0.05501618,1,0,30.18994
/IMG/center_2017_10_30_16_26_09_355.jpg, /IMG/left_2017_10_30_16_26_09_355.jpg, /IMG/right_2017_10_30_16_26_09_355.jpg,0.03559871,1,0,30.19033
/IMG/center_2017_10_30_16_26_09_427.jpg, /IMG/left_2017_10_30_16_26_09_427.jpg, /IMG/right_2017_10_30_16_26_09_427.jpg,0.003236246,1,0,30.19027
/IMG/center_2017_10_30_16_26_09_500.jpg, /IMG/left_2017_10_30_16_26_09_500.jpg, /IMG/right_2017_10_30_16_26_09_500.jpg,-0.003236246,1,0,30.19023
/IMG/center_2017_10_30_16_26_09_573.jpg, /IMG/left_2017_10_30_16_26_09_573.jpg, /IMG/right_2017_10_30_16_26_09_573.jpg,-0.01618123,1,0,30.19018
/IMG/center_2017_10_30_16_26_09_645.jpg, /IMG/left_2017_10_30_16_26_09_645.jpg, /IMG/right_2017_10_30_16_26_09_645.jpg,-0.01941748,1,0,30.19017
/IMG/center_2017_10_30_16_26_09_718.jpg, /IMG/left_2017_10_30_16_26_09_718.jpg, /IMG/right_2017_10_30_16_26_09_718.jpg,-0.01941748,1,0,30.19023
/IMG/center_2017_10_30_16_26_09_792.jpg, /IMG/left_2017_10_30_16_26_09_792.jpg, /IMG/right_2017_10_30_16_26_09_792.jpg,-0.01941748,1,0,30.19026
/IMG/center_2017_10_30_16_26_09_866.jpg, /IMG/left_2017_10_30_16_26_09_866.jpg, /IMG/right_2017_10_30_16_26_09_866.jpg,-0.01941748,1,0,30.19025
/IMG/center_2017_10_30_16_26_09_940.jpg, /IMG/left_2017_10_30_16_26_09_940.jpg, /IMG/right_2017_10_30_16_26_09_940.jpg,-0.01941748,1,0,30.19032
/IMG/center_2017_10_30_16_26_10_014.jpg, /IMG/left_2017_10_30_16_26_10_014.jpg, /IMG/right_2017_10_30_16_26_10_014.jpg,-0.006472492,1,0,30.19029
/IMG/center_2017_10_30_16_26_10_088.jpg, /IMG/left_2017_10_30_16_26_10_088.jpg, /IMG/right_2017_10_30_16_26_10_088.jpg,0.003236246,1,0,30.19028
/IMG/center_2017_10_30_16_26_10_162.jpg, /IMG/left_2017_10_30_16_26_10_162.jpg, /IMG/right_2017_10_30_16_26_10_162.jpg,0.006472492,1,0,30.19029
/IMG/center_2017_10_30_16_26_10_236.jpg, /IMG/left_2017_10_30_16_26_10_236.jpg, /IMG/right_2017_10_30_16_26_10_236.jpg,0.006472492,1,0,30.19027
/IMG/center_2017_10_30_16_26_10_311.jpg, /IMG/left_2017_10_30_16_26_10_311.jpg, /IMG/right_2017_10_30_16_26_10_311.jpg,0.006472492,1,0,30.19029
/IMG/center_2017_10_30_16_26_10_385.jpg, /IMG/left_2017_10_30_16_26_10_385.jpg, /IMG/right_2017_10_30_16_26_10_385.jpg,0.006472492,1,0,30.19029
/IMG/center_2017_10_30_16_26_10_459.jpg, /IMG/left_2017_10_30_16_26_10_459.jpg, /IMG/right_2017_10_30_16_26_10_459.jpg,0.006472492,1,0,30.1903
/IMG/center_2017_10_30_16_26_10_578.jpg, /IMG/left_2017_10_30_16_26_10_578.jpg, /IMG/right_2017_10_30_16_26_10_578.jpg,0.006472492,1,0,30.19032
/IMG/center_2017_10_30_16_26_40_432.jpg, /IMG/left_2017_10_30_16_26_40_432.jpg, /IMG/right_2017_10_30_16_26_40_432.jpg,0,0.528333,0,16.06608
/IMG/center_2017_10_30_16_26_40_503.jpg, /IMG/left_2017_10_30_16_26_40_503.jpg, /IMG/right_2017_10_30_16_26_40_503.jpg,0,0.344795,0,16.69692
/IMG/center_2017_10_30_16_26_40_575.jpg, /IMG/left_2017_10_30_16_26_40_575.jpg, /IMG/right_2017_10_30_16_26_40_575.jpg,0,0.1015984,0,16.80943
/IMG/center_2017_10_30_16_26_40_644.jpg, /IMG/left_2017_10_30_16_26_40_644.jpg, /IMG/right_2017_10_30_16_26_40_644.jpg,0,0,0,16.19961
/IMG/center_2017_10_30_16_26_40_714.jpg, /IMG/left_2017_10_30_16_26_40_714.jpg, /IMG/right_2017_10_30_16_26_40_714.jpg,0,0.08934928,0,16.07634
/IMG/center_2017_10_30_16_26_40_785.jpg, /IMG/left_2017_10_30_16_26_40_785.jpg, /IMG/right_2017_10_30_16_26_40_785.jpg,0,0.2705666,0,16.60538
/IMG/center_2017_10_30_16_26_40_858.jpg, /IMG/left_2017_10_30_16_26_40_858.jpg, /IMG/right_2017_10_30_16_26_40_858.jpg,0,0.4876468,0,16.80947
/IMG/center_2017_10_30_16_26_40_932.jpg, /IMG/left_2017_10_30_16_26_40_932.jpg, /IMG/right_2017_10_30_16_26_40_932.jpg,0,0.7415384,0,17.24192
/IMG/center_2017_10_30_16_26_40_998.jpg, /IMG/left_2017_10_30_16_26_40_998.jpg, /IMG/right_2017_10_30_16_26_40_998.jpg,-0.01294498,0.9095919,0,17.5041
/IMG/center_2017_10_30_16_26_41_074.jpg, /IMG/left_2017_10_30_16_26_41_074.jpg, /IMG/right_2017_10_30_16_26_41_074.jpg,-0.02588997,1,0,18.36139
/IMG/center_2017_10_30_16_26_41_150.jpg, /IMG/left_2017_10_30_16_26_41_150.jpg, /IMG/right_2017_10_30_16_26_41_150.jpg,-0.03236246,1,0,19.20185
/IMG/center_2017_10_30_16_26_41_218.jpg, /IMG/left_2017_10_30_16_26_41_218.jpg, /IMG/right_2017_10_30_16_26_41_218.jpg,-0.03236246,1,0,19.94203
/IMG/center_2017_10_30_16_26_41_287.jpg, /IMG/left_2017_10_30_16_26_41_287.jpg, /IMG/right_2017_10_30_16_26_41_287.jpg,-0.03236246,1,0,20.73747
/IMG/center_2017_10_30_16_26_41_355.jpg, /IMG/left_2017_10_30_16_26_41_355.jpg, /IMG/right_2017_10_30_16_26_41_355.jpg,-0.03236246,1,0,21.26136
/IMG/center_2017_10_30_16_26_41_424.jpg, /IMG/left_2017_10_30_16_26_41_424.jpg, /IMG/right_2017_10_30_16_26_41_424.jpg,-0.03236246,1,0,21.91832
/IMG/center_2017_10_30_16_26_41_494.jpg, /IMG/left_2017_10_30_16_26_41_494.jpg, /IMG/right_2017_10_30_16_26_41_494.jpg,-0.03236246,1,0,22.69901
/IMG/center_2017_10_30_16_26_41_564.jpg, /IMG/left_2017_10_30_16_26_41_564.jpg, /IMG/right_2017_10_30_16_26_41_564.jpg,-0.03236246,1,0,23.26839
/IMG/center_2017_10_30_16_26_41_635.jpg, /IMG/left_2017_10_30_16_26_41_635.jpg, /IMG/right_2017_10_30_16_26_41_635.jpg,-0.03236246,1,0,24.0531
/IMG/center_2017_10_30_16_26_41_704.jpg, /IMG/left_2017_10_30_16_26_41_704.jpg, /IMG/right_2017_10_30_16_26_41_704.jpg,-0.01618123,1,0,24.63755
/IMG/center_2017_10_30_16_26_41_773.jpg, /IMG/left_2017_10_30_16_26_41_773.jpg, /IMG/right_2017_10_30_16_26_41_773.jpg,-0.006472492,1,0,25.40596
/IMG/center_2017_10_30_16_26_41_841.jpg, /IMG/left_2017_10_30_16_26_41_841.jpg, /IMG/right_2017_10_30_16_26_41_841.jpg,-0.003236246,1,0,25.97855
/IMG/center_2017_10_30_16_26_41_911.jpg, /IMG/left_2017_10_30_16_26_41_911.jpg, /IMG/right_2017_10_30_16_26_41_911.jpg,-0.003236246,1,0,26.73697
/IMG/center_2017_10_30_16_26_41_980.jpg, /IMG/left_2017_10_30_16_26_41_980.jpg, /IMG/right_2017_10_30_16_26_41_980.jpg,-0.003236246,1,0,27.30175
/IMG/center_2017_10_30_16_26_42_053.jpg, /IMG/left_2017_10_30_16_26_42_053.jpg, /IMG/right_2017_10_30_16_26_42_053.jpg,-0.003236246,1,0,28.04947
/IMG/center_2017_10_30_16_26_42_126.jpg, /IMG/left_2017_10_30_16_26_42_126.jpg, /IMG/right_2017_10_30_16_26_42_126.jpg,-0.003236246,1,0,28.79116
/IMG/center_2017_10_30_16_26_42_200.jpg, /IMG/left_2017_10_30_16_26_42_200.jpg, /IMG/right_2017_10_30_16_26_42_200.jpg,-0.003236246,1,0,29.34353
/IMG/center_2017_10_30_16_26_42_273.jpg, /IMG/left_2017_10_30_16_26_42_273.jpg, /IMG/right_2017_10_30_16_26_42_273.jpg,-0.006472492,1,0,30.07479
/IMG/center_2017_10_30_16_26_42_347.jpg, /IMG/left_2017_10_30_16_26_42_347.jpg, /IMG/right_2017_10_30_16_26_42_347.jpg,-0.006472492,1,0,30.1904
/IMG/center_2017_10_30_16_26_42_420.jpg, /IMG/left_2017_10_30_16_26_42_420.jpg, /IMG/right_2017_10_30_16_26_42_420.jpg,-0.006472492,1,0,30.19025
/IMG/center_2017_10_30_16_26_42_491.jpg, /IMG/left_2017_10_30_16_26_42_491.jpg, /IMG/right_2017_10_30_16_26_42_491.jpg,-0.006472492,1,0,30.19026
/IMG/center_2017_10_30_16_26_42_559.jpg, /IMG/left_2017_10_30_16_26_42_559.jpg, /IMG/right_2017_10_30_16_26_42_559.jpg,-0.009708738,1,0,30.19029
/IMG/center_2017_10_30_16_26_42_627.jpg, /IMG/left_2017_10_30_16_26_42_627.jpg, /IMG/right_2017_10_30_16_26_42_627.jpg,-0.009708738,1,0,30.19028
/IMG/center_2017_10_30_16_26_42_694.jpg, /IMG/left_2017_10_30_16_26_42_694.jpg, /IMG/right_2017_10_30_16_26_42_694.jpg,-0.009708738,1,0,30.19029
/IMG/center_2017_10_30_16_26_42_761.jpg, /IMG/left_2017_10_30_16_26_42_761.jpg, /IMG/right_2017_10_30_16_26_42_761.jpg,-0.009708738,1,0,30.19028
/IMG/center_2017_10_30_16_26_42_831.jpg, /IMG/left_2017_10_30_16_26_42_831.jpg, /IMG/right_2017_10_30_16_26_42_831.jpg,-0.009708738,1,0,30.19029
/IMG/center_2017_10_30_16_26_42_902.jpg, /IMG/left_2017_10_30_16_26_42_902.jpg, /IMG/right_2017_10_30_16_26_42_902.jpg,-0.009708738,1,0,30.19028
/IMG/center_2017_10_30_16_26_42_973.jpg, /IMG/left_2017_10_30_16_26_42_973.jpg, /IMG/right_2017_10_30_16_26_42_973.jpg,-0.009708738,1,0,30.19028
/IMG/center_2017_10_30_16_26_43_046.jpg, /IMG/left_2017_10_30_16_26_43_046.jpg, /IMG/right_2017_10_30_16_26_43_046.jpg,-0.009708738,1,0,30.19029
/IMG/center_2017_10_30_16_26_43_116.jpg, /IMG/left_2017_10_30_16_26_43_116.jpg, /IMG/right_2017_10_30_16_26_43_116.jpg,-0.009708738,1,0,30.19036
/IMG/center_2017_10_30_16_26_43_186.jpg, /IMG/left_2017_10_30_16_26_43_186.jpg, /IMG/right_2017_10_30_16_26_43_186.jpg,-0.009708738,1,0,30.19032
/IMG/center_2017_10_30_16_26_43_257.jpg, /IMG/left_2017_10_30_16_26_43_257.jpg, /IMG/right_2017_10_30_16_26_43_257.jpg,-0.009708738,1,0,30.19032
/IMG/center_2017_10_30_16_26_43_325.jpg, /IMG/left_2017_10_30_16_26_43_325.jpg, /IMG/right_2017_10_30_16_26_43_325.jpg,-0.01294498,1,0,30.19029
/IMG/center_2017_10_30_16_26_43_402.jpg, /IMG/left_2017_10_30_16_26_43_402.jpg, /IMG/right_2017_10_30_16_26_43_402.jpg,-0.01941748,1,0,30.19026
/IMG/center_2017_10_30_16_26_43_477.jpg, /IMG/left_2017_10_30_16_26_43_477.jpg, /IMG/right_2017_10_30_16_26_43_477.jpg,-0.01941748,0.8727776,0,30.16239
/IMG/center_2017_10_30_16_26_43_551.jpg, /IMG/left_2017_10_30_16_26_43_551.jpg, /IMG/right_2017_10_30_16_26_43_551.jpg,-0.02265372,0.6163095,0,30.10501
/IMG/center_2017_10_30_16_26_43_627.jpg, /IMG/left_2017_10_30_16_26_43_627.jpg, /IMG/right_2017_10_30_16_26_43_627.jpg,-0.02265372,0.3891225,0,30.03938
/IMG/center_2017_10_30_16_26_43_701.jpg, /IMG/left_2017_10_30_16_26_43_701.jpg, /IMG/right_2017_10_30_16_26_43_701.jpg,-0.02265372,0.1958082,0,29.99833
/IMG/center_2017_10_30_16_26_43_769.jpg, /IMG/left_2017_10_30_16_26_43_769.jpg, /IMG/right_2017_10_30_16_26_43_769.jpg,-0.02588997,0,0,29.84784
/IMG/center_2017_10_30_16_26_43_843.jpg, /IMG/left_2017_10_30_16_26_43_843.jpg, /IMG/right_2017_10_30_16_26_43_843.jpg,-0.02912622,0,0,29.66708
/IMG/center_2017_10_30_16_26_43_919.jpg, /IMG/left_2017_10_30_16_26_43_919.jpg, /IMG/right_2017_10_30_16_26_43_919.jpg,-0.03236246,0,0,29.42828
/IMG/center_2017_10_30_16_26_43_994.jpg, /IMG/left_2017_10_30_16_26_43_994.jpg, /IMG/right_2017_10_30_16_26_43_994.jpg,-0.03236246,0,0,29.19143
/IMG/center_2017_10_30_16_26_44_065.jpg, /IMG/left_2017_10_30_16_26_44_065.jpg, /IMG/right_2017_10_30_16_26_44_065.jpg,-0.03559871,0,0,29.01505
/IMG/center_2017_10_30_16_26_44_134.jpg, /IMG/left_2017_10_30_16_26_44_134.jpg, /IMG/right_2017_10_30_16_26_44_134.jpg,-0.03883495,0,0,28.78148
/IMG/center_2017_10_30_16_26_44_200.jpg, /IMG/left_2017_10_30_16_26_44_200.jpg, /IMG/right_2017_10_30_16_26_44_200.jpg,-0.04530744,0,0,28.60743
/IMG/center_2017_10_30_16_26_44_270.jpg, /IMG/left_2017_10_30_16_26_44_270.jpg, /IMG/right_2017_10_30_16_26_44_270.jpg,-0.04854369,0,0,28.37683
/IMG/center_2017_10_30_16_26_44_340.jpg, /IMG/left_2017_10_30_16_26_44_340.jpg, /IMG/right_2017_10_30_16_26_44_340.jpg,-0.05825243,0,0,28.20491
